Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Company Name,Production Type,Production Status,Entity Type,Producing Month Number
130044919,30025446170000,3002544617,2018-12-01,12124,27019,28782,1,31,391.10,871.58,928.45,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,5
130044919,30025446170000,3002544617,2019-01-01,10472,23041,25627,1,31,337.81,743.26,826.68,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,6
130044919,30025446170000,3002544617,2019-02-01,8021,17486,20908,1,28,286.46,624.50,746.71,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,7
130044919,30025446170000,3002544617,2019-03-01,8573,18958,21275,1,31,276.55,611.55,686.29,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,8
130044919,30025446170000,3002544617,2019-04-01,7645,18051,19629,1,30,254.83,601.70,654.30,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,9
130044919,30025446170000,3002544617,2019-05-01,6210,13210,16821,1,31,200.32,426.13,542.61,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,10
130044919,30025446170000,3002544617,2019-06-01,5636,14000,14962,1,30,187.87,466.67,498.73,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,11
130044919,30025446170000,3002544617,2019-07-01,6156,17234,14581,1,31,198.58,555.94,470.35,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,12
130044919,30025446170000,3002544617,2019-08-01,5893,17661,14734,1,31,190.10,569.71,475.29,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,13
130044919,30025446170000,3002544617,2019-09-01,4573,10496,13876,1,30,152.43,349.87,462.53,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,14
130044919,30025446170000,3002544617,2019-10-01,4405,10826,13112,1,31,142.10,349.23,422.97,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,15
130044919,30025446170000,3002544617,2019-11-01,3956,10800,10820,1,30,131.87,360.00,360.67,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,16
130044919,30025446170000,3002544617,2019-12-01,4253,12606,10204,1,31,137.19,406.65,329.16,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,17
130044919,30025446170000,3002544617,2020-01-01,4551,16159,11237,1,31,146.81,521.26,362.48,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,18
130044919,30025446170000,3002544617,2020-02-01,3691,10461,11863,1,29,127.28,360.72,409.07,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,19
130044919,30025446170000,3002544617,2020-03-01,3523,9963,12292,1,31,113.65,321.39,396.52,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,20
130044919,30025446170000,3002544617,2020-04-01,3102,9447,10918,1,30,103.40,314.90,363.93,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,21
130044919,30025446170000,3002544617,2020-05-01,3280,10293,11165,1,31,105.81,332.03,360.16,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,22
130044919,30025446170000,3002544617,2020-06-01,3078,10410,9411,1,30,102.60,347.00,313.70,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,23
130044919,30025446170000,3002544617,2020-07-01,2791,8067,9188,1,31,90.03,260.23,296.39,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,24
130044919,30025446170000,3002544617,2020-08-01,2548,4413,9428,1,31,82.19,142.35,304.13,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,25
130044919,30025446170000,3002544617,2020-09-01,2552,5939,9164,1,30,85.07,197.97,305.47,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,26
130044919,30025446170000,3002544617,2020-10-01,2309,5072,7911,1,31,74.48,163.61,255.19,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,27
130044919,30025446170000,3002544617,2020-11-01,2687,10965,9647,1,30,89.57,365.50,321.57,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,28
130044919,30025446170000,3002544617,2020-12-01,2468,9230,9046,1,31,79.61,297.74,291.81,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,29
130023170,30025443530000,3002544353,2018-07-01,57277,120591,140243,1,31,1847.65,3890.03,4523.97,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,1
130023170,30025443530000,3002544353,2018-08-01,32524,68024,62738,1,31,1049.16,2194.32,2023.81,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,2
130023170,30025443530000,3002544353,2018-09-01,22789,48424,43364,1,30,759.63,1614.13,1445.47,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,3
130023170,30025443530000,3002544353,2018-10-01,16758,34042,31809,1,31,540.58,1098.13,1026.10,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,4
130023170,30025443530000,3002544353,2018-11-01,15441,33974,29563,1,30,514.70,1132.47,985.43,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,5
130023170,30025443530000,3002544353,2018-12-01,14422,31322,26773,1,31,465.23,1010.39,863.65,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,6
130023170,30025443530000,3002544353,2019-01-01,12802,28350,24000,1,31,412.97,914.52,774.19,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,7
130023170,30025443530000,3002544353,2019-02-01,9718,21349,20320,1,28,347.07,762.46,725.71,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,8
130023170,30025443530000,3002544353,2019-03-01,10766,24983,21162,1,31,347.29,805.90,682.65,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,9
130023170,30025443530000,3002544353,2019-04-01,10180,24225,19612,1,30,339.33,807.50,653.73,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,10
130023170,30025443530000,3002544353,2019-05-01,2285,5607,19634,1,12,190.42,467.25,1636.17,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,11
130023170,30025443530000,3002544353,2019-06-01,13297,28069,63161,1,30,443.23,935.63,2105.37,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,12
130023170,30025443530000,3002544353,2019-07-01,5567,12076,38083,1,31,179.58,389.55,1228.48,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,13
130023170,30025443530000,3002544353,2019-08-01,4324,8213,20831,1,31,139.48,264.94,671.97,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,14
130023170,30025443530000,3002544353,2019-09-01,4103,8045,19847,1,30,136.77,268.17,661.57,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,15
130023170,30025443530000,3002544353,2019-10-01,4010,7638,17449,1,31,129.35,246.39,562.87,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,16
130023170,30025443530000,3002544353,2019-11-01,4053,8509,14447,1,30,135.10,283.63,481.57,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,17
130023170,30025443530000,3002544353,2019-12-01,4257,11198,15785,1,31,137.32,361.23,509.19,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,18
130023170,30025443530000,3002544353,2020-01-01,3671,9220,13855,1,31,118.42,297.42,446.94,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,19
130023170,30025443530000,3002544353,2020-02-01,3537,7827,13559,1,29,121.97,269.90,467.55,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,20
130023170,30025443530000,3002544353,2020-03-01,3761,8136,8924,1,31,121.32,262.45,287.87,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,21
130023170,30025443530000,3002544353,2020-04-01,3464,8000,8627,1,30,115.47,266.67,287.57,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,22
130023170,30025443530000,3002544353,2020-05-01,3080,8609,10295,1,31,99.35,277.71,332.10,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,23
130023170,30025443530000,3002544353,2020-06-01,2779,7913,9430,1,30,92.63,263.77,314.33,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,24
130023170,30025443530000,3002544353,2020-07-01,2755,8330,8107,1,31,88.87,268.71,261.52,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,25
130023170,30025443530000,3002544353,2020-08-01,2630,7923,8159,1,31,84.84,255.58,263.19,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,26
130023170,30025443530000,3002544353,2020-09-01,2420,8035,9187,1,30,80.67,267.83,306.23,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,27
130023170,30025443530000,3002544353,2020-10-01,2089,6407,7904,1,31,67.39,206.68,254.97,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,28
130023170,30025443530000,3002544353,2020-11-01,129,39,254,1,13,9.92,3.00,19.54,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,29
130023170,30025443530000,3002544353,2020-12-01,3941,10811,17475,1,31,127.13,348.74,563.71,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,710H,EOG RESOURCES,OIL,ACTIVE,COM,30
130023162,30025443520000,3002544352,2018-07-01,64488,137209,128411,1,31,2080.26,4426.10,4142.29,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,1
130023162,30025443520000,3002544352,2018-08-01,34309,71885,55787,1,31,1106.74,2318.87,1799.58,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,2
130023162,30025443520000,3002544352,2018-09-01,24399,55066,42086,1,30,813.30,1835.53,1402.87,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,3
130023162,30025443520000,3002544352,2018-10-01,17158,37166,30052,1,31,553.48,1198.90,969.42,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,4
130023162,30025443520000,3002544352,2018-11-01,15679,37353,27416,1,30,522.63,1245.10,913.87,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,5
130023162,30025443520000,3002544352,2018-12-01,14462,34018,24792,1,31,466.52,1097.35,799.74,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,6
130023162,30025443520000,3002544352,2019-01-01,16135,47756,28171,1,31,520.48,1540.52,908.74,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,7
130023162,30025443520000,3002544352,2019-02-01,12765,41452,25298,1,28,455.89,1480.43,903.50,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,8
130023162,30025443520000,3002544352,2019-03-01,8058,21868,14597,1,31,259.94,705.42,470.87,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,9
130023162,30025443520000,3002544352,2019-04-01,2603,347,3458,1,30,86.77,11.57,115.27,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,10
130023162,30025443520000,3002544352,2019-05-01,422,3341,3930,1,15,28.13,222.73,262.00,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,11
130023162,30025443520000,3002544352,2019-06-01,2254,4227,11517,1,30,75.13,140.90,383.90,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,12
130023162,30025443520000,3002544352,2019-07-01,1212,1679,12608,1,31,39.10,54.16,406.71,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,13
130023162,30025443520000,3002544352,2019-08-01,1335,2530,3735,1,31,43.06,81.61,120.48,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,14
130023162,30025443520000,3002544352,2019-09-01,1209,1870,2672,1,30,40.30,62.33,89.07,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,15
130023162,30025443520000,3002544352,2019-10-01,1175,1645,2935,1,31,37.90,53.06,94.68,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,16
130023162,30025443520000,3002544352,2019-11-01,1733,814,6060,1,22,78.77,37.00,275.45,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,17
130023162,30025443520000,3002544352,2019-12-01,3837,5742,14085,1,31,123.77,185.23,454.35,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,18
130023162,30025443520000,3002544352,2020-01-01,3471,6462,11127,1,31,111.97,208.45,358.94,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,19
130023162,30025443520000,3002544352,2020-02-01,3146,5914,13258,1,29,108.48,203.93,457.17,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,20
130023162,30025443520000,3002544352,2020-03-01,3165,7713,13616,1,31,102.10,248.81,439.23,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,21
130023162,30025443520000,3002544352,2020-04-01,3482,8727,10999,1,30,116.07,290.90,366.63,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,22
130023162,30025443520000,3002544352,2020-05-01,3430,9830,11465,1,31,110.65,317.10,369.84,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,23
130023162,30025443520000,3002544352,2020-06-01,3005,8710,10675,1,30,100.17,290.33,355.83,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,24
130023162,30025443520000,3002544352,2020-07-01,3004,8832,10885,1,31,96.90,284.90,351.13,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,25
130023162,30025443520000,3002544352,2020-08-01,3009,9465,11134,1,31,97.06,305.32,359.16,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,26
130023162,30025443520000,3002544352,2020-09-01,3138,8102,11329,1,30,104.60,270.07,377.63,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,27
130023162,30025443520000,3002544352,2020-10-01,2394,7972,11343,1,31,77.23,257.16,365.90,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,28
130023162,30025443520000,3002544352,2020-11-01,509,1267,5098,1,10,50.90,126.70,509.80,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,29
130023162,30025443520000,3002544352,2020-12-01,2912,7192,19370,1,31,93.94,232.00,624.84,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,709H,EOG RESOURCES,OIL,ACTIVE,COM,30
130023161,30025443510000,3002544351,2018-07-01,49450,107860,143900,1,31,1595.16,3479.35,4641.94,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,1
130023161,30025443510000,3002544351,2018-08-01,25480,54553,63875,1,31,821.94,1759.77,2060.48,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,2
130023161,30025443510000,3002544351,2018-09-01,14005,31140,38476,1,30,466.83,1038.00,1282.53,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,3
130023161,30025443510000,3002544351,2018-10-01,13502,29481,34807,1,31,435.55,951.00,1122.81,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,4
130023161,30025443510000,3002544351,2018-11-01,10810,23590,26649,1,30,360.33,786.33,888.30,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,5
130023161,30025443510000,3002544351,2018-12-01,10660,23301,25401,1,31,343.87,751.65,819.39,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,6
130023161,30025443510000,3002544351,2019-01-01,10473,21010,22997,1,31,337.84,677.74,741.84,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,7
130023161,30025443510000,3002544351,2019-02-01,8106,17784,19779,1,28,289.50,635.14,706.39,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,8
130023161,30025443510000,3002544351,2019-03-01,6866,19205,21588,1,31,221.48,619.52,696.39,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,9
130023161,30025443510000,3002544351,2019-04-01,6694,18061,18156,1,30,223.13,602.03,605.20,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,10
130023161,30025443510000,3002544351,2019-05-01,3045,6801,20276,1,23,132.39,295.70,881.57,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,11
130023161,30025443510000,3002544351,2019-06-01,11139,22812,35791,1,30,371.30,760.40,1193.03,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,12
130023161,30025443510000,3002544351,2019-07-01,5118,11039,35544,1,31,165.10,356.10,1146.58,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,13
130023161,30025443510000,3002544351,2019-08-01,5127,11321,28196,1,31,165.39,365.19,909.55,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,14
130023161,30025443510000,3002544351,2019-09-01,5155,11719,19289,1,30,171.83,390.63,642.97,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,15
130023161,30025443510000,3002544351,2019-10-01,5166,11935,18273,1,31,166.65,385.00,589.45,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,16
130023161,30025443510000,3002544351,2019-11-01,4988,12609,19492,1,30,166.27,420.30,649.73,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,17
130023161,30025443510000,3002544351,2019-12-01,4924,13681,28394,1,31,158.84,441.32,915.94,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,18
130023161,30025443510000,3002544351,2020-01-01,4700,12806,22054,1,31,151.61,413.10,711.42,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,19
130023161,30025443510000,3002544351,2020-02-01,4433,12541,24327,1,29,152.86,432.45,838.86,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,20
130023161,30025443510000,3002544351,2020-03-01,4147,12744,11457,1,31,133.77,411.10,369.58,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,21
130023161,30025443510000,3002544351,2020-04-01,4082,12513,11817,1,30,136.07,417.10,393.90,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,22
130023161,30025443510000,3002544351,2020-05-01,4013,11891,12592,1,31,129.45,383.58,406.19,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,23
130023161,30025443510000,3002544351,2020-06-01,3564,12378,11995,1,30,118.80,412.60,399.83,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,24
130023161,30025443510000,3002544351,2020-07-01,3451,12761,11461,1,31,111.32,411.65,369.71,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,25
130023161,30025443510000,3002544351,2020-08-01,3240,12004,9366,1,31,104.52,387.23,302.13,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,26
130023161,30025443510000,3002544351,2020-09-01,2989,10888,9871,1,30,99.63,362.93,329.03,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,27
130023161,30025443510000,3002544351,2020-10-01,2687,9049,9447,1,31,86.68,291.90,304.74,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,28
130023161,30025443510000,3002544351,2020-11-01,588,832,5714,1,13,45.23,64.00,439.54,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,29
130023161,30025443510000,3002544351,2020-12-01,4003,11483,22553,1,31,129.13,370.42,727.52,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,30
130023159,30025443480000,3002544348,2018-06-01,4952,10770,44963,1,30,165.07,359.00,1498.77,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,1
130023159,30025443480000,3002544348,2018-07-01,38597,90675,140438,1,31,1245.06,2925.00,4530.26,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,2
130023159,30025443480000,3002544348,2018-08-01,15763,38143,53390,1,31,508.48,1230.42,1722.26,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,3
130023159,30025443480000,3002544348,2018-09-01,11406,27553,40649,1,30,380.20,918.43,1354.97,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,4
130023159,30025443480000,3002544348,2018-10-01,9195,20807,31795,1,31,296.61,671.19,1025.65,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,5
130023159,30025443480000,3002544348,2018-11-01,7424,19039,26321,1,30,247.47,634.63,877.37,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,6
130023159,30025443480000,3002544348,2018-12-01,6669,18664,23825,1,31,215.13,602.06,768.55,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,7
130023159,30025443480000,3002544348,2019-01-01,6462,16884,19453,1,31,208.45,544.65,627.52,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,8
130023159,30025443480000,3002544348,2019-02-01,5102,14111,15928,1,28,182.21,503.96,568.86,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,9
130023159,30025443480000,3002544348,2019-03-01,4477,15390,17536,1,31,144.42,496.45,565.68,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,10
130023159,30025443480000,3002544348,2019-04-01,3927,14851,15438,1,30,130.90,495.03,514.60,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,11
130023159,30025443480000,3002544348,2019-05-01,2904,7592,12546,1,31,93.68,244.90,404.71,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,12
130023159,30025443480000,3002544348,2019-06-01,3674,9778,13254,1,30,122.47,325.93,441.80,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,13
130023159,30025443480000,3002544348,2019-07-01,3432,12054,14970,1,31,110.71,388.84,482.90,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,14
